flow_id,packets,bytes,duration,avg_pkt_size,throughput,syn_count,ack_count,fin_count,rst_count,small_packet_ratio,pkt_size_var,interarrival_var,throughput_per_packet,class
95.137.109.27:57720-131.130.231.131:80-6,2.0,108.0,0.0414280891418457,54.0,2606.926900012661,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1303.4634500063305,instant-message
95.137.109.27:57741-131.130.231.131:80-6,10.0,1601.0,33.7472620010376,160.1,47.44088572135942,1.0,9.0,1.0,0.0,0.6,16334.689999999997,104.60123825680654,4.744088572135942,instant-message
61.139.26.122:57720-121.14.193.44:80-6,2.0,124.0,0.040914058685302734,62.0,3030.743074251483,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1515.3715371257415,instant-message
61.139.26.122:57741-121.14.193.44:80-6,10.0,1681.0,33.7469379901886,168.1,49.81192665505608,1.0,9.0,1.0,0.0,0.6,16334.689999999997,104.60105424409501,4.981192665505608,instant-message
121.14.193.44:80-61.139.26.122:57741-6,8.0,1159.0,33.70854187011719,144.875,34.38297641190645,1.0,8.0,1.0,0.0,0.75,20154.859375,130.13109629118233,4.297872051488306,instant-message
131.130.231.131:80-95.137.109.27:57741-6,8.0,1125.0,33.70845007896423,140.625,33.3744208756147,1.0,8.0,1.0,0.0,0.75,19541.734375,130.12826801290456,4.171802609451838,instant-message
121.14.193.44:80-61.139.26.122:57720-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,62.0,instant-message
131.130.231.131:80-95.137.109.27:57720-6,1.0,60.0,0.0,60.0,60.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,60.0,instant-message
95.137.109.27:53811-81.179.190.60:53-17,1.0,82.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,instant-message
81.179.190.60:53-95.137.109.27:53811-17,1.0,154.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,instant-message
95.137.109.27:57721-178.162.5.81:80-6,2.0,108.0,0.03416109085083008,54.0,3161.491548135844,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1580.745774067922,instant-message
95.137.109.27:57743-178.162.5.81:80-6,13.0,3175.0,33.04179000854492,244.23076923076923,96.09043575359915,1.0,12.0,1.0,0.0,0.5384615384615384,81808.17751479289,70.6371520644479,7.391571981046089,instant-message
61.139.26.122:57721-183.47.99.109:80-6,2.0,124.0,0.034063100814819336,62.0,3640.3027626320245,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1820.1513813160122,instant-message
61.139.26.122:57743-183.47.99.109:80-6,13.0,3279.0,33.0421199798584,252.23076923076923,99.23697395926143,1.0,12.0,1.0,0.0,0.5384615384615384,81808.17751479289,70.63933131533332,7.6336133814816485,instant-message
183.47.99.109:80-61.139.26.122:57743-6,12.0,3310.0,33.008545875549316,275.8333333333333,100.27706196084944,1.0,12.0,1.0,0.0,0.6666666666666666,161420.97222222225,76.82729033748306,8.356421830070786,instant-message
178.162.5.81:80-95.137.109.27:57743-6,12.0,3256.0,33.00893783569336,271.3333333333333,98.63995067660761,1.0,12.0,1.0,0.0,0.6666666666666666,159932.8888888889,76.83207081403111,8.219995889717302,instant-message
183.47.99.109:80-61.139.26.122:57721-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,62.0,instant-message
178.162.5.81:80-95.137.109.27:57721-6,1.0,60.0,0.0,60.0,60.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,60.0,instant-message
95.137.109.27:63471-81.179.190.60:53-17,2.0,164.0,0.017641067504882812,82.0,9296.489566439615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4648.244783219808,instant-message
95.137.109.27:62510-81.179.190.60:53-17,2.0,148.0,0.016894102096557617,74.0,8760.453746171976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4380.226873085988,instant-message
81.179.190.60:53-95.137.109.27:63471-17,2.0,196.0,0.001875162124633789,98.0,104524.29548633184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52262.14774316592,instant-message
95.137.109.27:62511-14.6.254.26:8000-17,3.0,318.0,10.001756191253662,106.0,31.794416292419196,0.0,0.0,0.0,0.0,0.0,0.0,0.0010688263146221288,10.598138764139732,instant-message
