window_start,window_end,packets,bytes,duration,avg_pkt_size,throughput,pkt_rate,class
1693897583.577452,1693897584.577452,653,822569,1.000000,1259.676875957121,822569,653,video
1693897584.577452,1693897585.577452,631,778917,1.000000,1234.4167987321712,778917,631,video
1693897585.577452,1693897586.577452,685,785671,1.000000,1146.9649635036496,785671,685,video
1693897586.577452,1693897587.577452,679,835436,1.000000,1230.3917525773195,835436,679,video
1693897587.577452,1693897588.577452,626,765961,1.000000,1223.5798722044728,765961,626,video
1693897588.577452,1693897589.577452,962,896034,1.000000,931.4282744282744,896034,962,video
1693897589.577452,1693897590.577452,883,855904,1.000000,969.3137032842582,855904,883,video
1693897590.577452,1693897591.577452,701,823906,1.000000,1175.3295292439373,823906,701,video
1693897591.577452,1693897592.577452,688,853611,1.000000,1240.7136627906978,853611,688,video
1693897592.577452,1693897593.577452,704,817244,1.000000,1160.8579545454545,817244,704,video
1693897593.577452,1693897594.577452,623,766267,1.000000,1229.9630818619582,766267,623,video
1693897594.577452,1693897595.577452,669,782894,1.000000,1170.2451420029895,782894,669,video
1693897595.577452,1693897596.577452,664,770047,1.000000,1159.7093373493976,770047,664,video
1693897596.577452,1693897597.577452,699,834426,1.000000,1193.7424892703862,834426,699,video
1693897597.577452,1693897598.577452,683,847039,1.000000,1240.1742313323573,847039,683,video
1693897598.577452,1693897599.577452,677,800800,1.000000,1182.8655834564254,8.008E+5,677,video
1693897599.577452,1693897600.577452,649,748028,1.000000,1152.5855161787365,748028,649,video
1693897600.577452,1693897601.577452,704,841152,1.000000,1194.8181818181818,841152,704,video
1693897601.577452,1693897602.577452,609,708222,1.000000,1162.9261083743843,708222,609,video
1693897602.577452,1693897603.577452,722,821403,1.000000,1137.6772853185596,821403,722,video
1693897603.577452,1693897604.577452,722,874037,1.000000,1210.5775623268698,874037,722,video
1693897604.577452,1693897605.577452,685,770861,1.000000,1125.3445255474453,770861,685,video
1693897605.577452,1693897606.577452,599,720713,1.000000,1203.1936560934892,720713,599,video
1693897606.577452,1693897607.577452,680,772195,1.000000,1135.5808823529412,772195,6.8E+2,video
1693897607.577452,1693897608.577452,714,819646,1.000000,1147.9635854341736,819646,714,video
1693897608.577452,1693897609.577452,674,774804,1.000000,1149.5608308605342,774804,674,video
1693897609.577452,1693897610.577452,721,765285,1.000000,1061.4216366158114,765285,721,video
1693897610.577452,1693897611.577452,704,804342,1.000000,1142.53125,804342,704,video
1693897611.577452,1693897612.577452,749,818465,1.000000,1092.7436582109478,818465,749,video
1693897612.577452,1693897613.577452,724,774740,1.000000,1070.0828729281768,7.7474E+5,724,video
1693897613.577452,1693897614.577452,2086,1200316,1.000000,575.4151486097795,1200316,2086,video
1693897614.577452,1693897615.577452,802,516110,1.000000,643.5286783042394,5.1611E+5,802,video
1693897615.577452,1693897616.577452,225,133696,1.000000,594.2044444444444,133696,225,video
1693897616.577452,1693897617.577452,171,90166,1.000000,527.2865497076024,90166,171,video
1693897617.577452,1693897618.577452,240,133359,1.000000,555.6625,133359,2.4E+2,video
1693897618.577452,1693897619.577452,243,134484,1.000000,553.4320987654321,134484,243,video
1693897619.577452,1693897620.577452,154,85250,1.000000,553.5714285714286,8.525E+4,154,video
1693897620.577452,1693897621.577452,244,128433,1.000000,526.3647540983607,128433,244,video
1693897621.577452,1693897622.577452,252,125512,1.000000,498.06349206349205,125512,252,video
1693897622.577452,1693897623.577452,2718,1613512,1.000000,593.6394407652685,1613512,2718,video
1693897623.577452,1693897624.577452,680,335936,1.000000,494.0235294117647,335936,6.8E+2,video
1693901267.170115,1693901268.170115,767,460475,1.000000,600.3585397653194,460475,767,video
1693901268.170115,1693901269.170115,1038,629356,1.000000,606.3159922928709,629356,1038,video
1693901269.170115,1693901270.170115,758,451746,1.000000,595.9709762532982,451746,758,video
1693901270.170115,1693901271.170115,881,447348,1.000000,507.77298524404085,447348,881,video
1693901271.170115,1693901272.170115,1015,618182,1.000000,609.0463054187192,618182,1015,video
1693901272.170115,1693901273.170115,1276,695455,1.000000,545.0274294670846,695455,1276,video
1693901273.170115,1693901274.170115,1212,648389,1.000000,534.9744224422442,648389,1212,video
1693901274.170115,1693901275.170115,12,8050,1.000000,670.8333333333334,8.05E+3,12,video
1693901275.170115,1693901276.170115,5190,3099902,1.000000,597.2836223506744,3099902,5.19E+3,video
1693901276.170115,1693901277.170115,6054,3478102,1.000000,574.5130492236538,3478102,6054,video
1693901277.170115,1693901278.170115,538,289049,1.000000,537.2657992565056,289049,538,video
1693901278.170115,1693901279.170115,5763,3506678,1.000000,608.4813465209093,3506678,5763,video
1693901279.170115,1693901280.170115,999,515576,1.000000,516.0920920920921,515576,999,video
1693901280.170115,1693901281.170115,94,33933,1.000000,360.98936170212767,33933,94,video
