flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
85.44.236.7:443-11.43.99.204:56458-6,11.0,5523.0,27.320438861846924,502.09090909090907,1.0,11.0,1.0,0.0,web-browsing
11.43.99.204:65194-103.186.219.209:53-17,1.0,69.0,0.0,69.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55676-103.186.219.209:53-17,1.0,69.0,0.0,69.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59015-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56543-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:65194-17,1.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:59015-17,1.0,381.0,0.0,381.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56459-142.245.196.113:443-6,14.0,2034.0,32.1831841468811,145.28571428571428,1.0,13.0,1.0,1.0,web-browsing
61.139.26.122:56459-49.7.37.16:443-6,14.0,2146.0,32.18328595161438,153.28571428571428,1.0,13.0,1.0,1.0,web-browsing
49.7.37.16:443-61.139.26.122:56459-6,17.0,14129.0,32.18333911895752,831.1176470588235,1.0,16.0,1.0,1.0,web-browsing
142.245.196.113:443-11.43.99.204:56459-6,17.0,14017.0,32.18295192718506,824.5294117647059,1.0,16.0,1.0,1.0,web-browsing
11.43.99.204:65052-103.186.219.209:53-17,1.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62530-103.186.219.209:53-17,1.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:65052-17,1.0,107.0,0.0,107.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56460-7.52.71.143:443-6,12.0,1864.0,0.22305607795715332,155.33333333333334,1.0,11.0,1.0,1.0,web-browsing
61.139.26.122:56460-123.59.190.224:443-6,12.0,1960.0,0.2235729694366455,163.33333333333334,1.0,11.0,1.0,1.0,web-browsing
123.59.190.224:443-61.139.26.122:56460-6,13.0,7841.0,0.22150588035583496,603.1538461538462,1.0,13.0,1.0,0.0,web-browsing
7.52.71.143:443-11.43.99.204:56460-6,13.0,7757.0,0.22291207313537598,596.6923076923077,1.0,13.0,1.0,0.0,web-browsing
11.43.99.204:61131-103.186.219.209:53-17,1.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:49992-103.186.219.209:53-17,1.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:61131-17,1.0,155.0,0.0,155.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56461-142.82.114.84:443-6,10.0,3666.0,37.137202978134155,366.6,2.0,8.0,2.0,0.0,web-browsing
61.139.26.122:56461-172.217.160.106:443-6,10.0,3746.0,37.13701796531677,374.6,2.0,8.0,2.0,0.0,web-browsing
11.43.99.204:50839-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56605-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:50839-17,1.0,378.0,0.0,378.0,0.0,0.0,0.0,0.0,web-browsing
120.228.112.142:28092-61.139.26.122:60165-17,1.0,165.0,0.0,165.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56462-142.82.114.84:443-6,5.0,330.0,15.04208779335022,66.0,5.0,0.0,0.0,0.0,web-browsing
61.139.26.122:56462-172.217.160.106:443-6,5.0,370.0,15.041782855987549,74.0,5.0,0.0,0.0,0.0,web-browsing
11.43.99.204:53147-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59381-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:53147-17,1.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56463-141.27.15.72:443-6,15.0,1972.0,65.11438703536987,131.46666666666667,1.0,14.0,1.0,0.0,web-browsing
61.139.26.122:56463-183.60.187.25:443-6,15.0,2092.0,65.11364102363586,139.46666666666667,1.0,14.0,1.0,0.0,web-browsing
11.43.99.204:59341-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59729-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:59341-17,1.0,381.0,0.0,381.0,0.0,0.0,0.0,0.0,web-browsing
183.60.187.25:443-61.139.26.122:56463-6,18.0,8982.0,65.11312484741211,499.0,1.0,18.0,1.0,0.0,web-browsing
141.27.15.72:443-11.43.99.204:56463-6,18.0,8868.0,65.11197519302368,492.6666666666667,1.0,18.0,1.0,0.0,web-browsing
