flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
95.137.109.27:62511-14.6.254.26:8000-17,3.0,318.0,10.001756191253662,106.0,0.0,0.0,0.0,0.0,instant-message
61.139.26.122:62511-14.18.245.198:8000-17,3.0,342.0,10.001362085342407,114.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:62510-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57730-149.191.1.120:443-6,2.0,108.0,0.020500898361206055,54.0,0.0,2.0,1.0,0.0,instant-message
61.139.26.122:57730-125.74.5.195:443-6,2.0,124.0,0.02050495147705078,62.0,0.0,2.0,1.0,0.0,instant-message
95.137.109.27:57727-140.247.143.77:443-6,2.0,108.0,0.012259960174560547,54.0,0.0,2.0,1.0,0.0,instant-message
61.139.26.122:57727-119.0.92.224:443-6,2.0,124.0,0.01205897331237793,62.0,0.0,2.0,1.0,0.0,instant-message
119.0.92.224:443-61.139.26.122:57727-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,instant-message
140.247.143.77:443-95.137.109.27:57727-6,1.0,60.0,0.0,60.0,0.0,1.0,1.0,0.0,instant-message
95.137.109.27:64238-81.179.190.60:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,instant-message
125.74.5.195:443-61.139.26.122:57730-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,instant-message
149.191.1.120:443-95.137.109.27:57730-6,1.0,60.0,0.0,60.0,0.0,1.0,1.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:64238-17,1.0,152.0,0.0,152.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57744-43.18.1.103:443-6,10.0,1280.0,30.727766036987305,128.0,1.0,9.0,1.0,0.0,instant-message
61.139.26.122:57744-113.96.19.182:443-6,10.0,1360.0,30.727259874343872,136.0,1.0,9.0,1.0,0.0,instant-message
113.96.19.182:443-61.139.26.122:57744-6,11.0,6441.0,30.685940980911255,585.5454545454545,1.0,11.0,1.0,0.0,instant-message
43.18.1.103:443-95.137.109.27:57744-6,11.0,6377.0,30.685795068740845,579.7272727272727,1.0,11.0,1.0,0.0,instant-message
105.198.50.77:44725-55.89.191.2:9091-6,1.0,74.0,0.0,74.0,1.0,0.0,0.0,0.0,instant-message
143.42.63.9:58793-61.139.26.122:43808-6,2.0,124.0,0.2999379634857178,62.0,1.0,0.0,0.0,1.0,instant-message
