flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
61.139.26.122:44900-220.181.52.214:80-6,7.0,1693.0,6.327437877655029,241.85714285714286,1.0,6.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44900-6,5.0,825.0,6.2913408279418945,165.0,1.0,5.0,1.0,0.0,game
61.139.26.122:44902-220.181.52.214:80-6,7.0,1585.0,6.204188108444214,226.42857142857142,1.0,6.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44902-6,5.0,775.0,6.163959980010986,155.0,1.0,5.0,1.0,0.0,game
61.139.26.122:44904-220.181.52.214:80-6,7.0,1684.0,6.0648109912872314,240.57142857142858,1.0,6.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44904-6,5.0,823.0,6.0260889530181885,164.6,1.0,5.0,1.0,0.0,game
61.139.26.122:44906-220.181.52.214:80-6,7.0,2219.0,5.781010866165161,317.0,1.0,6.0,1.0,0.0,game
61.139.26.122:44908-220.181.52.214:80-6,8.0,2416.0,5.77463698387146,302.0,1.0,7.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44906-6,5.0,810.0,5.74321985244751,162.0,1.0,5.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44908-6,6.0,872.0,5.73862099647522,145.33333333333334,1.0,6.0,1.0,0.0,game
143.42.61.189:60000-61.139.26.122:61703-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:61703-143.42.61.189:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:44910-220.181.52.214:80-6,8.0,2584.0,5.539185047149658,323.0,1.0,7.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44910-6,6.0,874.0,5.500243902206421,145.66666666666666,1.0,6.0,1.0,0.0,game
61.139.26.122:44646-101.226.7.207:50080-6,10.0,915.0,246.75931692123413,91.5,0.0,10.0,0.0,0.0,game
101.226.7.207:50080-61.139.26.122:44646-6,10.0,895.0,246.72587299346924,89.5,0.0,10.0,0.0,0.0,game
187.222.179.135:46376-244.52.5.26:1900-17,6.0,2557.0,0.0014431476593017578,426.1666666666667,0.0,0.0,0.0,0.0,game
187.222.179.135:45778-244.52.5.26:1900-17,6.0,2557.0,0.0012760162353515625,426.1666666666667,0.0,0.0,0.0,0.0,game
187.222.179.135:39593-244.52.5.26:1900-17,6.0,2557.0,0.002296924591064453,426.1666666666667,0.0,0.0,0.0,0.0,game
80.82.65.202:52364-61.139.26.122:54769-6,2.0,124.0,0.27442407608032227,62.0,1.0,0.0,0.0,1.0,game
61.139.26.122:54769-80.82.65.202:52364-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:51308-180.101.55.81:7870-6,5.0,952.0,0.0667569637298584,190.4,1.0,4.0,1.0,0.0,game
180.101.55.81:7870-61.139.26.122:51308-6,5.0,600.0,0.06679320335388184,120.0,1.0,5.0,1.0,0.0,game
8.222.203.92:0-61.139.26.122:0-1,1.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,game
80.82.65.201:42732-61.139.26.122:39444-6,2.0,124.0,0.24511098861694336,62.0,1.0,0.0,0.0,1.0,game
61.139.26.122:39444-80.82.65.201:42732-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:43234-220.181.52.48:443-6,52.0,49251.0,8.264064073562622,947.1346153846154,1.0,51.0,0.0,1.0,game
220.181.52.48:443-61.139.26.122:43234-6,24.0,2044.0,8.262257099151611,85.16666666666667,1.0,23.0,1.0,1.0,game
104.248.239.131:57353-61.139.26.122:16553-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:16553-104.248.239.131:57353-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
167.94.138.144:57085-61.139.26.122:31909-6,1.0,66.0,0.0,66.0,1.0,0.0,0.0,0.0,game
61.139.26.122:31909-167.94.138.144:57085-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
80.94.250.147:25747-61.139.26.122:60165-17,1.0,153.0,0.0,153.0,0.0,0.0,0.0,0.0,game
61.139.26.122:44916-220.181.52.214:80-6,6.0,1508.0,65.1282160282135,251.33333333333334,1.0,5.0,0.0,0.0,game
220.181.52.214:80-61.139.26.122:44916-6,5.0,852.0,65.0502028465271,170.4,1.0,5.0,1.0,0.0,game
61.139.26.122:44918-220.181.52.214:80-6,5.0,1289.0,65.1173768043518,257.8,1.0,4.0,0.0,0.0,game
220.181.52.214:80-61.139.26.122:44918-6,4.0,643.0,65.04300498962402,160.75,1.0,4.0,1.0,0.0,game
61.139.26.122:44920-220.181.52.214:80-6,6.0,1460.0,65.11923909187317,243.33333333333334,1.0,5.0,0.0,0.0,game
220.181.52.214:80-61.139.26.122:44920-6,5.0,802.0,65.04418611526489,160.4,1.0,5.0,1.0,0.0,game
